Y,X1,X2,X3
3385572,479,57,124
10939500,153,220,325
10883145,469,85,273
43024346,353,409,298
39072,11,296,12
1429650,75,353,54
338436,79,36,119
968544,114,24,354
13037262,226,123,469
3219092,122,79,334
2028888,124,81,202
37962990,426,195,457
34146840,354,265,364
7493600,95,340,232
3072006,63,378,129
42508320,395,228,472
63828,2,197,162
18709608,219,181,472
937728,144,88,74
31909152,451,402,176
43683540,379,452,255
9453120,172,458,120
10076000,220,200,229
5440554,222,63,389
6973239,91,287,267
302080,472,16,40
31283460,435,461,156
5157460,197,374,70
32646768,462,242,292
5607816,139,164,246
20399850,405,438,115
933338,14,163,409
9960426,42,491,483
27349056,238,378,304
36399267,251,369,393
2112,1,16,132
14421456,126,251,456
1321344,96,111,124
6651776,331,64,314
7437360,233,399,80
22426624,484,181,256
9327645,51,411,445
2142720,54,80,496
72155538,377,441,434
8781780,412,49,435
4986828,257,147,132
38485314,339,318,357
33768,12,402,7
3818880,416,34,270
13745820,132,295,353
41637240,355,362,324
14552000,425,107,320
10879946,434,53,473
34065590,403,395,214
2943822,399,119,62
10299330,317,361,90
11765484,412,171,167
4147200,180,480,48
14320800,400,153,234
312800,92,136,25
12985664,236,362,152
20662500,475,100,435
10252060,260,301,131
1930760,316,94,65
10823,79,1,137
13388760,231,126,460
356832,288,413,3
512325,45,495,23
2626560,76,120,288
16279995,167,485,201
18547155,89,495,421
37242940,427,445,196
23866198,263,314,289
4655232,449,81,128
4351248,198,268,82
43619072,404,482,224
3619740,43,230,366
9579500,85,460,245
23772210,251,287,330
10781910,459,87,270
22268736,294,263,288
3955496,38,212,491
136125,121,15,75
316680,78,58,70
51844104,481,499,216
839700,311,450,6
6140610,285,378,57
3139392,24,332,394
23848440,356,385,174
21356179,197,269,403
53466105,357,385,389
4214504,119,466,76
4017312,444,26,348
77438004,383,498,406
236592,8,62,477
9719640,171,490,116
21677760,240,468,193
2792856,447,284,22
20520000,475,450,96
5686044,156,127,287
509040,6,210,404
88785138,494,417,431
252450,5,459,110
5767790,245,158,149
106820,10,98,109
12923360,370,148,236
1777230,182,93,105
3305610,318,495,21
75316784,356,466,454
25510030,221,238,485
8909901,129,143,483
5184000,360,180,80
64363260,430,494,303
48608640,348,288,485
416556,21,87,228
9610200,285,281,120
4216832,256,71,232
7977780,207,410,94
883116,234,37,102
3772265,89,245,173
8843580,103,180,477
41424760,410,377,268
42004256,322,496,263
3327456,352,69,137
28599360,496,310,186
1698180,330,83,62
18537540,133,345,404
0,0,423,101
36972000,395,450,208
6074250,210,325,89
8327548,361,73,316
10310160,304,133,255
15655626,498,499,63
31143840,161,390,496
841771,41,49,419
3054720,185,86,192
1654224,241,66,104
742677,137,139,39
14214123,477,387,77
27875052,491,228,249
189156312,571,963,344
38031102,281,309,438
702977814,882,847,941
292076048,527,737,752
73219932,452,439,369
69937749,263,441,603
319813312,712,617,728
0,702,0,84
8745984,117,128,584
95827392,636,876,172
98407680,224,840,523
365500332,947,604,639
102245308,779,209,628
42583908,263,262,618
52869520,823,730,88
139958856,701,846,236
57536080,889,80,809
470493296,742,938,676
184559364,487,396,957
44545848,276,799,202
31478580,83,735,516
54931998,374,173,849
322003240,652,655,754
77599024,823,332,284
186925856,701,416,641
44023590,130,573,591
92884644,339,387,708
98013475,725,623,217
55641600,690,192,420
46892256,816,974,59
99908352,842,144,824
16044600,429,85,440
451584,147,24,128
150637600,430,464,755
138367632,622,713,312
20727000,245,360,235
561343518,838,789,849
722160,68,177,60
13012480,104,460,272
8395836,258,106,307
224841096,543,568,729
99276064,608,607,269
91225498,322,403,703
14020803,181,513,151
93688400,200,559,838
10509000,226,125,372
42407890,193,430,511
19082532,84,367,619
129115392,564,511,448
173530188,806,243,886
205718950,835,347,710
132583500,828,875,183
31674825,637,425,117
38536992,876,936,47
203001120,840,441,548
105862196,461,748,307
24984806,343,86,847
345440,34,20,508
60461526,886,529,129
62289216,678,264,348
135839000,550,530,466
37352536,481,571,136
0,0,529,407
23598936,873,436,62
55616200,145,446,860
649176840,978,690,962
511134400,560,940,971
150880968,279,609,888
137172,6,23,994
44867890,134,835,401
25025616,111,488,462
155778720,285,928,589
17974304,893,272,74
167436528,771,277,784
241491081,271,949,939
128895680,920,332,422
197186400,895,288,765
97345720,415,538,436
244058311,809,497,607
206391328,506,962,424
4202640,898,9,520
73316320,616,541,220
3497296,341,641,16
298479168,774,927,416
35221602,69,677,754
81864606,278,309,953
475263390,867,574,955
4341664,8,694,782
322144020,772,843,495
604958510,865,962,727
17942480,835,632,34
122734950,226,975,557
251901696,732,566,608
711450,270,5,527
81948454,602,197,691
118443312,314,744,507
27788832,151,324,568
185361519,233,903,881
64618840,605,338,316
9465204,84,401,281
153139140,630,762,319
0,342,0,702
214706990,395,587,926
160220445,447,385,931
120005403,327,721,509
106477560,290,558,658
435997840,926,745,632
24309012,226,273,394
154811272,968,469,341
33251976,114,892,327
214129500,780,395,695
27655936,244,704,161
57619008,192,599,501
78425776,143,604,908
88696800,600,291,508
84549727,887,199,479
84630674,502,467,361
106060500,195,588,925
3641376,996,8,457
64713600,105,960,642
90551520,340,274,972
97910208,204,792,606
326366348,638,599,854
432364944,968,453,986
373679700,565,755,876
173781600,925,206,912
465921050,854,695,785
82817740,599,620,223
15720204,454,87,398
105841800,926,381,300
404227530,918,547,805
89076600,639,340,410
3206875,733,125,35
93010130,95,982,997
192585555,423,851,535
82973758,686,467,259
21048680,137,334,460
105722980,580,227,803
30299464,478,598,106
82913220,351,620,381
29298820,274,629,170
116017440,946,280,438
10266750,117,117,750
100495598,809,934,133
261046288,664,746,527
231013536,928,507,491
340889780,935,406,898
150259050,675,498,447
1638936,312,103,51
133511400,363,600,613
10515200,248,100,424
11045520,529,80,261
12273030,966,35,363
26976880,67,719,560
95058558,798,673,177
37313766,602,97,639
25351272,27,964,974
47604375,195,651,375
37525500,300,465,269
162125824,448,688,526
369022920,647,970,588
54320525,175,323,961
68173248,573,338,352
4166649,113,153,241
14063616,981,448,32
103147200,725,342,416
73580544,256,288,998
41981676,997,116,363
223477600,800,683,409
76262200,427,760,235
293400960,712,510,808
15439944,284,697,78
23645405,961,37,665
2049277,139,23,641
80327630,190,683,619
5616918,774,59,123
133253120,896,260,572
21778350,134,825,197
821765,443,5,371
12085392,974,88,141
29642508,302,266,369
407022560,617,760,868
410062848,832,544,906
40547856,629,237,272
93600,65,160,9
22387968,328,144,474
480035000,652,775,950
96658073,323,607,493
52692150,175,938,321
190843548,609,998,314
83934981,851,117,843
33587232,672,151,331
293028360,710,844,489
37064871,93,783,509
139731900,575,462,526
183120300,349,550,954
198959488,899,224,988
480814011,943,939,543
3653040,372,982,10
34171200,140,270,904
170206740,423,649,620
5632151,47,901,133
95584412,524,253,721
63333915,167,965,393
38948241,289,167,807
66460380,210,458,691
172371160,442,527,740
153735080,323,652,730
2803080,420,47,142
25457757,281,303,299
464902044,948,751,653
51860424,462,532,211
99847152,262,536,711
15010944,776,208,93
336303,869,3,129
492972480,864,770,741
190944000,442,540,800
164214960,824,210,949
112554564,172,993,659
38196144,357,144,743
479527092,652,759,969
114135800,775,898,164
90019100,428,235,895
7649895,653,15,781
120323580,230,706,741
52992485,221,403,595
10936944,97,783,144
45861648,476,868,111
81000480,660,184,667
267913485,777,381,905
330444792,522,743,852
895068,92,69,141
51224076,471,342,318
685082880,922,960,774
27319320,210,293,444
8639848,41,371,568
23587015,67,905,389
17302032,108,484,331
34021890,945,766,47
10425154,283,326,113
3296592,587,117,48
38218512,362,166,636
49973920,160,571,547
22045122,89,594,417
18740032,29,736,878
206910000,912,363,625
521630256,808,798,809
24357564,396,303,203
57279885,467,255,481
91504608,494,681,272
4515184,58,148,526
103349994,618,253,661
141157632,992,168,847
130518330,989,530,249
7528950,33,338,675
38965794,219,358,497
28756104,222,689,188
367680400,404,950,958
14060851,259,233,233
4429750,754,47,125
150320640,368,444,920
20043800,721,278,100
17994636,33,729,748
52979346,406,537,243
492709896,852,686,843
156459600,600,297,878
103768065,207,535,937
185916016,286,664,979
6872320,16,560,767
5413760,16,440,769
168224940,333,670,754
31612435,47,697,965
85658664,273,431,728
5950560,16,490,759
67190970,119,638,885
145359818,359,443,914
118816344,314,414,914
0,0,578,708
60742240,190,424,754
140713038,309,486,937
65327262,149,462,949
84828249,187,477,951
99521135,215,623,743
119456640,223,576,930
69638800,136,550,931
58140225,117,695,715
142306290,345,427,966
8362064,23,496,733
146640789,353,457,909
68757615,205,449,747
139264940,218,662,965
164768916,339,676,719
125556288,286,544,807
110929455,263,455,927
13472040,24,655,857
40778730,103,530,747
53155926,123,477,906
100329792,148,696,974
74620224,144,597,868
63500028,186,422,809
181899252,277,666,986
145170144,392,508,729
54459738,114,493,969
4937536,16,431,716
5902825,17,425,817
88784514,273,402,809
23510906,53,586,757
140605032,296,573,829
125827200,300,514,816
136774400,344,497,800
184612992,386,636,752
48523783,77,649,971
74852827,137,623,877
152794320,309,560,883
109372900,325,404,833
199199924,341,673,868
191763936,351,672,813
129321984,352,516,712
144253024,283,544,937
34503552,96,491,732
214700460,390,673,818
224300904,366,698,878
116439120,238,540,906
11367560,34,458,730
194987880,380,522,983
127229480,280,467,973
182587245,317,645,893
2128392,6,412,861
83902896,154,564,966
65658537,207,401,791
185327016,282,686,958
62895770,157,413,970
158312160,360,493,892
61552800,206,415,720
5221194,11,662,717
79565328,216,438,841
121279410,245,534,927
71753310,114,639,985
140795064,333,446,948
9887220,28,413,855
158229336,344,493,933
113030820,210,654,823
57410406,158,423,859
111883856,203,592,931
51113000,100,647,790
127101968,311,574,712
91020450,218,475,879
5771220,13,490,906
141478272,282,576,871
130434369,367,507,701
131567256,309,452,942
43012190,130,403,821
23332176,42,632,879
69876720,172,549,740
84367220,133,644,985
10373335,19,665,821
201712742,367,602,913
135258903,243,611,911
85548500,215,460,865
100493120,260,464,833
211500324,399,652,813
35906404,71,529,956
102252804,353,404,717
44701587,111,453,889
37657250,113,430,775
78123870,141,690,803
193876860,355,641,852
83718037,169,599,827
82899375,195,475,895
78230110,145,623,866
56036400,100,588,953
51484488,139,488,759
168868224,288,602,974
2080236,4,687,757
41443776,88,633,744
97338384,163,624,957
25069902,61,429,958
78333960,141,680,817
79221483,137,649,891
29442528,74,432,921
33348766,74,583,773
113164472,223,554,916
0,0,613,736
108668560,236,598,770
132136830,266,665,747
1355620,4,421,805
69203680,112,679,910
202238460,318,645,986
45078480,90,548,914
137906275,325,437,971
126848260,287,539,820
143280354,274,673,777
123074118,354,401,867
125003256,303,556,742
104888844,274,417,918
185924286,383,543,894
119321818,301,407,974
100663150,227,490,905
78414300,150,577,906
30146400,53,632,900
150283640,365,428,962
54939240,141,408,955
78804516,178,498,889
128801792,302,476,896
57198960,168,485,702
74200050,155,486,985
29498980,70,434,971
32047960,98,415,788
79745952,208,471,814
142555500,375,401,948
17521350,35,555,902
134780342,353,454,841
16576560,52,414,770
107101875,239,625,717
173995884,388,459,977
16489036,38,601,722
175503432,276,661,962
35211374,103,451,758
34919828,58,653,922
135066349,341,431,919
25701200,40,685,938
15694161,49,443,723
16332480,32,535,954
44017552,86,548,934
161778825,355,533,855
65061360,130,504,993
218360160,347,690,912
98544784,248,493,806
74646684,159,486,966
93079728,214,504,863
54037368,114,532,891
154119504,259,616,966
4244570,11,470,821
104302038,222,493,953
139797840,259,624,865
147328965,365,447,903
36851250,75,634,775
148899780,355,573,732
139076190,363,430,891
3253068,7,662,702
177961440,340,678,772
52967520,134,549,720
168929901,333,609,833
32415900,94,475,726
66199140,211,420,747
73492848,143,516,996
54161972,106,569,898
59491936,112,698,761
156844800,389,448,900
141213184,256,574,961
25928656,52,559,892
91579800,156,590,995
24120720,60,468,859
32677722,66,609,813
57369312,104,693,796
178429416,374,498,958
34504677,89,519,747
125918154,354,417,853
23721130,58,521,785
36493825,101,485,745
185283840,339,560,976
139347180,343,444,915
76809600,200,432,889
6705000,12,625,894
15929400,40,417,955
222994373,371,647,929
30142742,49,622,989
12298418,22,691,809
25710780,60,601,713
63491736,168,517,731
27286252,43,692,917
122081472,258,496,954
2165616,4,557,972
163145532,327,667,748
131447250,235,678,825
78249600,150,627,832
73843749,237,401,777
44170520,151,412,710
69690656,224,421,739
92067648,272,421,804
51094800,83,684,900
70457700,188,475,789
36368584,98,514,722
527160,1,573,920
2173380,6,445,814
44735500,95,554,850
100136400,195,655,784
130690560,272,560,858
118070568,279,458,924
53761925,115,665,703
9632948,17,641,884
125699040,265,486,976
5385744,12,546,822
91741199,193,547,869
76400856,204,518,723
143833536,282,672,759
98273175,165,637,935
33906808,62,676,809
148567284,333,486,918
143214393,309,511,907
221125800,380,595,978
115427232,288,457,877
142403940,373,420,909
88778794,221,569,706
120663516,223,673,804
41766525,111,519,725
135594108,234,646,897
43748028,118,479,774
180421444,302,614,973
174588700,319,650,842
91054245,223,489,835
43112160,105,564,728
28973700,49,657,900
208189882,334,661,943
53922344,98,602,914
189528316,383,641,772
122478048,263,594,784
202500480,380,624,854
149215508,338,614,719
136293574,349,478,817
170576280,276,654,945
40726800,108,419,900
184607280,326,572,990
128457576,234,598,918
97162416,219,474,936
29365000,70,500,839
159453600,395,464,870
112535019,193,629,927
133081875,375,401,885
50341824,108,498,936
66333168,216,423,726
130142340,281,498,930
185591700,300,623,993
139181878,253,589,934
128757384,287,603,744
23614080,60,502,784
160915268,391,548,751
59845440,152,408,965
135046230,215,682,921
81954600,158,525,988
776256,2,416,933
110993220,234,489,970
132482295,319,495,839
210456000,400,666,790
78696826,178,479,923
163047300,388,431,975
145323024,274,574,924
89854470,173,597,870
23210246,59,478,823
78391881,129,639,951
52926141,149,501,709
12079764,18,694,967
133562880,248,576,935
164391408,382,556,774
150645600,336,490,915
154676928,287,672,802
24402150,50,633,771
125420196,327,506,758
124018128,312,459,866
11442816,28,473,864
3651120,8,495,922
148087170,357,419,990
61387928,113,623,872
216019650,350,649,951
81377874,218,531,703
66869109,141,547,867
150363675,263,675,847
68006800,137,680,730
84154512,208,471,859
23781600,48,675,734
3144576,6,608,862
188951808,368,563,912
110934585,281,465,849
53686314,94,641,891
125917680,280,622,723
10238680,31,460,718
174148300,302,607,950
54064545,109,645,769
121633470,357,410,831
88664208,274,417,776
245113593,373,691,951
44865576,98,486,942
30464010,61,537,930
155633640,321,620,782
101809890,217,585,802
148359708,303,522,938
10043376,28,426,842
234896202,361,666,977
14016240,36,420,927
24737070,67,465,794
14007850,25,562,997
24881220,70,441,806
83501600,217,416,925
153792000,356,500,864
106902528,267,512,782
60680895,165,499,737
28929600,49,615,960
181636800,400,474,958
157801764,361,438,998
65135400,200,417,781
163264200,300,638,853
175594230,333,630,837
42975252,89,612,789
133175636,241,661,836
95927085,159,615,981
128579202,258,613,813
27408900,75,422,866
66631899,193,471,733
96505050,199,530,915
15388974,38,477,849
100521408,276,442,824
311196600,507,775,792
497329490,790,973,647
687305255,887,917,845
546812952,982,947,588
447644928,928,808,597
306230400,868,672,525
530099640,630,882,954
294485796,671,501,876
518944240,740,881,796
259862904,531,504,971
277603326,806,639,539
372748068,924,669,603
163324525,533,515,595
391545830,710,719,767
397860246,763,982,531
337364864,787,788,544
415489032,786,588,899
310656240,710,531,824
370054500,580,705,905
787101760,953,928,890
622922576,824,862,877
442489236,771,796,721
529060320,951,976,570
479996796,724,991,669
224806725,585,685,561
281613300,620,535,849
152229966,574,511,519
388816960,980,548,724
460072800,888,785,660
357576128,728,716,686
495503190,670,819,903
354035688,552,953,673
357825600,550,864,753
303145176,661,591,776
256576320,712,546,660
258844950,637,645,630
288806375,715,535,755
393406312,871,559,808
287016096,548,834,628
679326048,984,762,906
192548200,520,515,719
433859800,796,550,991
269417052,519,724,717
668788848,951,897,784
786229026,979,977,822
440292510,549,938,855
683630146,974,901,779
561659000,824,779,875
612446100,980,683,915
231798798,638,657,553
525264912,883,648,918
201889506,707,523,546
419057856,636,848,777
322448609,739,751,581
405278316,764,999,531
287532960,781,590,624
357815846,809,787,562
714032652,883,853,948
613624086,909,926,729
507112200,835,723,840
389231040,902,696,620
250252800,665,560,672
475926594,561,974,871
280308348,534,983,534
237400880,740,556,577
555227820,735,966,782
270590400,736,645,570
652236032,796,826,992
494685202,758,751,869
353392560,669,930,568
483437625,815,825,719
377146125,579,965,675
234438624,864,531,511
650582928,772,918,918
301129088,592,584,871
210965421,557,573,661
435811420,580,913,823
211193892,546,741,522
480866400,987,560,870
298237500,660,625,723
502948468,823,817,748
591040368,824,718,999
640163574,857,954,783
318806160,656,543,895
456295616,976,826,566
416983344,986,789,536
559764120,888,907,695
532427850,675,863,914
324001920,667,690,704
267466659,607,573,769
361213790,515,833,842
545155780,929,962,610
357231336,561,664,959
192158400,665,516,560
782394165,835,973,963
275539440,638,590,732
496309230,873,818,695
294802560,635,832,558
241993680,524,537,860
378690000,600,971,650
274936500,571,750,642
341702550,630,765,709
537632718,777,799,866
394993368,762,612,847
449481680,692,940,691
290958486,733,727,546
281240550,522,575,937
269808000,600,584,770
426539520,528,816,990
496758632,527,986,956
293592951,547,927,579
404986274,902,833,539
243765014,647,733,514
320827551,957,641,523
377391136,842,514,872
286214562,563,926,549
253155225,895,545,519
346377740,580,997,599
723219168,888,986,826
428335992,791,552,981
190459044,657,548,529
295001952,588,578,868
277143032,566,751,652
813749200,935,946,920
475391664,524,957,948
240401030,710,547,619
741890760,920,899,897
475320000,680,932,750
249026750,805,538,575
418960584,882,596,797
618700680,780,794,999
508788384,998,624,817
254012220,596,615,693
821282409,909,921,981
324310716,846,687,558
454519536,872,797,654
388439754,993,617,634
383290380,785,548,891
459783632,986,616,757
288776754,747,742,521
351419445,845,657,633
633110400,912,890,780
676721808,742,956,954
376689225,825,811,563
494236512,969,552,924
379505152,871,736,592
526334688,674,957,816
356893600,700,631,808
216964020,546,503,790
238226400,720,615,538
355533795,659,855,631
410797296,987,754,552
382581320,554,803,860
429667843,893,527,913
387955950,809,575,834
234002538,693,542,623
417289932,551,981,772
533246208,799,948,704
215288662,521,673,614
416577168,977,564,756
300636504,614,804,609
679262976,808,973,864
206389956,569,501,724
351385992,873,744,541
311600532,859,516,703
281845200,725,534,728
615918240,903,928,735
219640590,694,585,541
360155988,667,849,636
354534656,688,856,602
596587440,785,892,852
227395179,781,561,519
280554000,874,500,642
588446880,980,762,788
371329654,722,613,839
326546064,744,663,662
283388325,627,505,895
260716896,517,824,612
275053200,850,582,556
348013908,726,807,594
250917342,706,701,507
463333962,767,757,798
286868992,797,703,512
341041428,807,774,546
420730908,741,793,716
206333952,516,704,568
475839588,724,789,833
181729080,507,580,618
271687500,675,500,805
398842080,794,644,780
385206240,710,762,712
810417146,994,913,893
320732700,860,705,529
232230764,562,614,673
359822056,968,503,739
319542300,638,954,525
380572128,912,582,717
297001458,738,607,663
725918816,856,977,868
574078590,827,857,810
358533240,520,739,933
360712720,773,614,760
651128504,923,872,809
461542136,922,682,734
604858050,745,837,970
296677920,690,698,616
510323840,830,832,739
334604433,569,929,633
265385540,722,623,590
359495136,774,572,812
477213720,852,790,709
468618192,667,816,861
435631560,546,820,973
206691750,519,750,531
394727700,769,590,870
387701580,812,695,687
611969280,676,920,984
480386000,796,850,710
278323290,945,573,514
347801472,942,576,641
539520828,777,734,946
325714680,516,794,795
388262072,604,671,958
439073450,925,782,607
412253856,588,786,892
494869968,951,586,888
760790884,983,917,844
389312280,519,893,840
449287272,694,882,734
384734988,594,649,998
378269500,925,635,644
376588200,690,941,580
180180000,525,520,660
303529275,567,665,805
383873940,993,510,758
178029984,517,544,633
500939040,812,636,970
300939483,859,507,691
397867008,924,512,841
342851472,843,687,592
501951384,946,918,578
228756528,594,728,529
207664800,700,564,526
643240191,843,977,781
332701920,771,580,744
263279016,616,843,507
182052744,652,519,538
470652000,910,600,862
561032784,706,936,849
319331250,625,811,630
503283990,705,814,877
375103872,621,832,726
160578600,519,595,520
389138840,716,782,695
708774682,994,913,781
316040608,871,667,544
291227560,643,871,520
215181120,660,568,574
418292064,618,944,717
596718920,826,881,820
621765760,992,847,740
342274553,991,569,607
510020420,910,602,931
512788608,996,519,992
264963892,722,562,653
646885120,730,989,896
594902250,850,755,927
440978272,547,976,826
726330780,890,889,918
416018526,833,658,759
425374190,955,529,842
172762200,585,552,535
351821400,794,525,844
391213056,992,632,624
378115660,785,628,767
221261500,547,500,809
581146629,757,789,973
298530540,595,724,693
288776250,965,570,525
466997965,763,733,835
417581730,810,613,841
228598752,502,636,716
414166256,707,893,656
421130460,986,690,619
648973212,839,876,883
304574347,797,539,709
235182760,646,668,545
545868488,946,797,724
523812795,915,781,733
301321188,756,587,679
500471840,880,731,778
369494080,610,736,823
319988452,721,613,724
413815545,963,601,715
282635400,600,619,761
274561092,533,738,698
436980960,624,753,930
268512720,831,560,577
422121440,676,932,670
539448174,659,978,837
319593600,540,720,822
453144916,791,727,788
492620480,802,698,880
259618149,607,837,511
518884030,746,835,833
417302820,815,594,862
530796024,726,828,883
284584320,645,576,766
397841598,693,587,978
256842495,621,585,707
277709000,662,839,500
379141062,989,706,543
819595248,874,984,953
334790912,656,764,668
308625975,699,725,609
538028568,756,789,902
568481472,624,961,948
609325728,788,808,957
352146928,826,662,644
287411404,566,581,874
335988048,584,758,759
368332608,752,588,833
368967528,549,984,683
279048630,679,721,570
254136285,611,585,711
442857926,854,809,641
283172190,534,695,763
566846950,983,607,950
377285895,917,669,615
639578940,715,926,966
265156698,521,542,939
518287144,866,953,628
273442575,701,525,743
283417965,527,855,629
617196020,922,730,917
637775250,994,885,725
516074559,663,847,919
631366400,952,829,800
262280342,593,562,787
503659352,872,763,757
220271975,583,635,595
202359465,693,567,515
666690717,869,833,921
335042510,635,827,638
585252135,895,897,729
431583438,858,743,677
356841870,770,863,537
281219148,508,707,783
458522130,705,814,799
503736480,758,780,852
619355010,929,939,710
320570880,534,670,896
223375320,630,603,588
480613505,535,967,929
636124448,892,919,776
371674584,563,954,692
458396980,911,695,724
236299928,568,647,643
332966400,650,928,552
317274902,553,766,749
422997120,807,780,672
357213402,591,702,861
431208512,509,868,976
327632624,781,628,668
465142800,887,600,874
174851936,511,578,592
346064719,689,847,593
456479040,752,670,906
636767040,672,962,985
415986285,649,865,741
636957189,891,913,783
668316000,913,976,750
186122394,541,621,554
307931155,511,955,631
503426413,791,817,779
334869027,613,863,633
465542828,892,557,937
831131784,906,978,938
364103204,746,881,554
446628796,787,842,674
513755088,924,916,607
327637596,741,773,572
341421024,588,724,802
326834872,791,548,754
192330180,738,510,511
167953176,573,552,531
444672000,965,768,600
410735640,587,840,833
762464892,833,996,919
520161168,696,863,866
730004820,870,986,851
587136690,987,753,790
204539920,680,503,598
438354384,624,961,731
344236680,531,853,760
266784430,814,649,505
656526000,750,988,886
262737968,712,614,601
734451934,818,977,919
276900624,678,561,728
675889760,761,976,910
508751616,856,906,656
526778000,985,700,764
668819925,955,711,985
389681668,772,773,653
529733256,754,922,762
533032311,613,881,987
469076900,955,820,599
377418615,595,667,951
356500578,501,742,959
250816104,588,843,506
279494144,544,788,652
139783779,521,523,513
477673220,547,929,940
566832357,819,843,821
276218040,667,510,812
224289000,639,540,650
497814336,576,881,981
355556520,865,792,519
453647755,895,781,649
760420000,985,800,965
168147000,525,628,510
325695348,671,556,873
546973896,794,973,708
214349076,519,813,508
604069917,781,829,933
347553168,646,696,773
270537960,665,536,759
359055144,651,804,686
167980180,509,569,580
661827072,804,944,872
877409152,989,928,956
366415660,538,806,845
329557536,579,672,847
323951027,521,701,887
232751970,605,737,522
656778087,889,747,989
319712112,514,954,652
465293400,754,850,726
622352448,779,876,912
460238961,609,793,953
356796440,931,737,520
204142674,669,542,563
238947050,535,590,757
345526088,751,796,578
298876270,589,770,659
640933230,686,995,939
450006505,871,541,955
188351160,508,727,510
236724636,764,577,537
438267180,876,559,895
453826800,567,870,920
497306304,646,792,972
628686058,763,946,871
211084713,521,531,763
780386250,875,959,930
247269454,527,619,758
291673044,753,764,507
191924250,525,526,695
480842880,665,896,807
541166535,637,899,945
324517232,962,566,596
423600840,780,678,801
411019200,510,920,876
203833710,599,597,570
189950088,584,599,543
333182784,736,627,722
357738150,987,659,550
567290000,1000,710,799
290585856,768,583,649
200363436,522,703,546
262637000,874,500,601
244707680,730,584,574
576863210,935,889,694
272850490,902,599,505
272513718,566,877,549
458104920,910,546,922
269167380,879,610,502
443229696,906,624,784
401450924,989,532,763
358773903,779,701,657
327623805,591,873,635
372112752,869,528,811
243857780,508,589,815
442580736,914,624,776
431771372,746,986,587
340526116,731,889,524
270136242,526,827,621
473928210,969,959,510
327618486,598,927,591
392536680,860,599,762
389781600,507,800,961
346024386,954,633,573
422407755,707,781,765
287986267,757,557,683
525782320,868,620,977
534430260,948,767,735
182716170,527,635,546
373139970,889,510,823
386456000,536,875,824
179071200,510,665,528
672303107,961,973,719
290690400,605,840,572
389645334,603,754,857
564565980,814,915,758
411541710,570,977,739
311725260,539,810,714
302302672,802,742,508
380627100,735,945,548
272754960,820,523,636
549147456,792,767,904
354019500,900,521,755
454486780,898,946,535
659066200,850,806,962
364751100,756,525,919
480789092,838,766,749
323306508,673,903,532
834066480,944,897,985
525669300,753,975,716
775518345,931,963,865
510560709,997,809,633
552754384,689,988,812
414558000,720,853,675
654973852,722,962,943
484016624,728,802,829
286420904,742,682,566
413218575,935,805,549
480156768,591,819,992
719955194,937,994,773
555984800,983,800,707
168367100,550,538,569
200792172,556,609,593
811554744,913,962,924
508785280,694,790,928
335857875,775,865,501
631711872,928,891,764
261133862,797,583,562
523069056,986,921,576
380833908,598,826,771
392095704,859,616,741
250972020,585,612,701
247586976,603,672,611
368258880,811,704,645
705168960,879,920,872
314576730,534,795,741
225214650,565,645,618
258373780,532,685,709
351164832,582,877,688
314560512,736,742,576
558600950,950,617,953
424709973,831,621,823
290568936,552,973,541
467119224,781,936,639
548364400,995,664,830
396436270,821,886,545
592430328,826,916,783
266167272,501,716,742
537019312,953,859,656
296675500,550,835,646
477815670,919,545,954
305556300,634,714,675
776968290,989,903,870
390700800,720,840,646
312395400,820,747,510
564470088,854,988,669
378214176,626,921,656
522810000,925,720,785
349643380,727,556,865
342560064,799,672,638
587201760,816,830,867
221170300,598,569,650
430366608,729,784,753
346445316,684,813,623
318666000,519,1000,614
309375000,750,500,825
450249052,739,908,671
322536000,755,600,712
176680400,610,557,520
466458240,930,922,544
261210304,587,818,544
643766812,947,769,884
498504432,841,932,636
223195224,536,553,753
385777980,687,980,573
639592680,870,956,769
725824656,978,856,867
437185320,660,949,698
353812914,623,702,809
455887740,660,707,977
313099659,753,789,527
785049409,989,881,901
330174495,639,665,777
359915466,967,697,534
375989440,790,856,556
794278993,997,961,829
421800456,586,902,798
258595344,588,547,804
642666640,935,722,952
236797344,558,842,504
307904896,611,992,508
250404050,850,559,527
336940560,815,594,696
488602800,945,920,562
565451451,963,601,977
416355420,620,771,871
451178000,700,740,871
528057348,988,651,821
236988045,591,603,665
469382445,687,723,945
311547780,565,636,867
244414800,540,610,742
453542252,659,986,698
352152576,846,542,768
547533684,669,849,964
484123500,981,987,500
348504728,961,572,634
427070600,601,935,760
392126400,626,696,900
268753680,563,918,520
218183859,711,589,521
365016809,779,641,731
534894360,949,924,610
427712904,786,822,662
509969304,941,702,772
665070912,891,872,856
534394593,807,719,921
227853600,804,545,520
264943980,527,684,735
571168550,850,883,761
388948700,593,937,700
393016479,771,599,851
221024310,663,629,530
172555083,527,603,543
353209248,756,504,927
224377504,548,806,508
417197696,688,916,662
436492331,617,803,881
226298136,601,696,541
262255716,642,661,618
233428338,594,703,559
410163285,973,537,785
242280720,726,540,618
355556100,820,633,685
348630945,507,923,745
264175056,713,558,664
386091576,718,702,766
459826778,734,857,731
195241266,531,594,619
803682000,990,902,900
753869697,813,973,953
463538288,974,589,808
428878800,837,976,525
